mode,label,broker,port,transport,tls,topic,seq,t_pub_ns,t_recv_ns,latency_s,qos,client_id,sent_known
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,106,102625004497300,102625093109800,0.0886125,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,107,102625055477000,102625165478300,0.1100013,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,108,102625106192500,102625243534400,0.1373419,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,109,102625156923500,102625243777700,0.0868542,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,110,102625207832000,102625316028200,0.1081962,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,111,102625258368000,102625394510600,0.1361426,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,112,102625308831300,102625394697400,0.0858661,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,113,102625359989500,102625471913500,0.111924,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,114,102625410662900,102625545757000,0.1350941,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,115,102625461324400,102625546915800,0.0855914,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,116,102625512423200,102625623159600,0.1107364,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,117,102625563113000,102625695257400,0.1321444,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,118,102625614262000,102625695470800,0.0812088,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,119,102625665379800,102625768901600,0.1035218,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,120,102625716227300,102625842304700,0.1260774,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,121,102625766973800,102625843110000,0.0761362,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,122,102625817998800,102625917600400,0.0996016,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,123,102625868961500,102625994453000,0.1254915,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,124,102625919772300,102626071648200,0.1518759,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,125,102625970315300,102626071903700,0.1015884,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,126,102626021195900,102626149011600,0.1278157,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,127,102626071974500,102626221993000,0.1500185,0,latency-ws9001-3ccb2da2,True
ws9001,WebSocket 9001 sin TLS,mqtt.mecatronica-ibero.mx,9001,websockets,False,huber/latency/ws9001/3ccb2da2,128,102626122674400,102626222216700,0.0995423,0,latency-ws9001-3ccb2da2,True
